epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,364.118,1.93761,1.69253,0.02297,0.69924,0.34462,0.37166,0.16062,0.73569,0.84268,0.58892,1,0.01591,0.03132,0.53481,0.46835,0,0,0,0.65153,2.15415,1.93042,0.03532,0.00137082,0.00137082,0.00137082
41,373.033,1.98139,1.69668,0.02475,0.70391,0.38825,0.4146,0.18929,0.73627,0.84316,0.58876,1,0.01552,0.03057,0.53833,0.46835,0,0,0,0.65309,2.09077,1.70844,0.0354,0.00136785,0.00136785,0.00136785
42,381.488,1.84467,1.65356,0.02329,0.9679,0.29958,0.40902,0.10573,0.73543,0.84266,0.58861,1,0.01515,0.02985,0.54147,0.46835,0,0,0,0.65166,2.42805,2.02328,0.05421,0.0013648,0.0013648,0.0013648
43,390.646,1.85879,1.6418,0.02361,0.68847,0.40485,0.41687,0.17354,0.73636,0.84335,0.59023,1,0.01903,0.03734,0.5453,0.46835,0,0,0,0.65729,2.06892,1.83254,0.03616,0.00136168,0.00136168,0.00136168
44,399.831,1.90103,1.64594,0.02484,0.79727,0.40176,0.42772,0.16077,0.73667,0.84362,0.5935,1,0.02686,0.05231,0.54877,0.46835,0,0,0,0.6643,2.17958,1.7668,0.03713,0.00135849,0.00135849,0.00135849
45,409.443,1.8892,1.62483,0.02359,0.64284,0.4192,0.40564,0.22378,0.73857,0.84489,0.59409,1,0.02828,0.05501,0.55252,0.46835,0,0,0,0.67092,1.83027,1.64586,0.03258,0.00135523,0.00135523,0.00135523
46,419.092,1.84127,1.60795,0.02265,0.97522,0.26582,0.39273,0.13471,0.73807,0.84462,0.59384,1,0.02767,0.05385,0.55519,0.46835,0,0,0,0.67004,2.37437,1.91488,0.04155,0.0013519,0.0013519,0.0013519
47,427.691,1.76035,1.63742,0.02159,0.47738,0.40163,0.44295,0.21259,0.73926,0.84543,0.59359,1,0.02708,0.05273,0.55848,0.46835,0,0,0,0.67475,1.93557,1.68478,0.03092,0.00134851,0.00134851,0.00134851
48,436.321,1.79757,1.55232,0.02141,0.83848,0.43756,0.47549,0.24865,0.74134,0.84674,0.59546,1,0.03157,0.0612,0.56149,0.46835,0,0,0,0.68084,1.61903,1.7059,0.02226,0.00134504,0.00134504,0.00134504
49,446.351,1.8326,1.59246,0.02367,0.74754,0.31349,0.392,0.20093,0.74246,0.84748,0.60036,0.97297,0.04453,0.08516,0.56382,0.46835,0,0,0,0.68696,1.87795,1.89567,0.02735,0.0013415,0.0013415,0.0013415
50,455.424,1.76058,1.53408,0.02096,0.73579,0.43908,0.45594,0.24603,0.74407,0.84852,0.60177,0.97531,0.04788,0.09128,0.56774,0.46835,0,0,0,0.69099,1.70529,1.58138,0.02335,0.0013379,0.0013379,0.0013379
