epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,589.092,1.65579,1.39937,0.01946,0.48893,0.54666,0.4944,0.26776,0.76166,0.86033,0.63793,0.96949,0.13757,0.24094,0.58598,0.47438,1,0.01134,0.02242,0.71738,1.88381,1.45795,0.03399,0.00128507,0.00128507,0.00128507
64,598.321,1.70282,1.35822,0.02112,0.6178,0.46991,0.48405,0.22518,0.76132,0.86012,0.63983,0.96785,0.14252,0.24845,0.58934,0.47528,1,0.01302,0.02571,0.72098,2.06236,1.54347,0.03738,0.00128057,0.00128057,0.00128057
65,606.88,1.7096,1.35207,0.01955,0.74563,0.43244,0.49598,0.26558,0.76164,0.86035,0.64148,0.96914,0.14639,0.25435,0.59278,0.47575,1,0.01392,0.02746,0.72154,1.82214,1.52416,0.03151,0.00127599,0.00127599,0.00127599
66,615.644,1.69228,1.30387,0.01919,0.42331,0.50119,0.45768,0.29153,0.76262,0.86096,0.6425,0.97006,0.14876,0.25796,0.59662,0.47583,1,0.01407,0.02775,0.72476,1.49253,1.42727,0.01952,0.00127136,0.00127136,0.00127136
67,624.126,1.69798,1.33974,0.02123,0.82355,0.45268,0.52176,0.25092,0.76308,0.86127,0.6433,0.97085,0.15061,0.26077,0.60008,0.47591,1,0.01421,0.02803,0.72857,1.80073,1.54131,0.02906,0.00126667,0.00126667,0.00126667
68,632.254,1.66288,1.33557,0.01958,0.59085,0.52864,0.50726,0.27438,0.76367,0.86164,0.64371,0.97143,0.15152,0.26214,0.60356,0.47599,1,0.01436,0.02831,0.73198,1.67612,1.4779,0.0234,0.00126192,0.00126192,0.00126192
69,640.279,1.67297,1.33873,0.02019,0.53133,0.54394,0.49179,0.30358,0.76463,0.86224,0.64429,0.97207,0.15283,0.26414,0.60711,0.47698,1,0.01622,0.03192,0.73398,1.52336,1.39212,0.02049,0.00125711,0.00125711,0.00125711
70,649.73,1.69817,1.32959,0.02096,0.52418,0.534,0.49438,0.28222,0.76518,0.86259,0.64629,0.97326,0.15758,0.27124,0.61067,0.47722,1,0.01667,0.03279,0.73719,1.64388,1.40684,0.0227,0.00125224,0.00125224,0.00125224
71,659.133,1.63283,1.3385,0.01876,0.46689,0.52836,0.4882,0.29286,0.76564,0.86289,0.64807,0.97187,0.16219,0.27798,0.6135,0.47709,1,0.01643,0.03233,0.74004,1.69061,1.44293,0.02396,0.00124731,0.00124731,0.00124731
72,670.226,1.63822,1.31349,0.01986,0.58782,0.5259,0.52183,0.28593,0.76617,0.86322,0.65014,0.97304,0.16709,0.2852,0.61635,0.47714,1,0.01653,0.03253,0.74164,1.65285,1.39863,0.02471,0.00124233,0.00124233,0.00124233
73,678.499,1.69741,1.34754,0.02096,0.50338,0.55315,0.50388,0.26864,0.76627,0.8633,0.6499,0.9733,0.16646,0.2843,0.61957,0.47806,1,0.01826,0.03587,0.74337,1.87051,1.40816,0.02876,0.00123728,0.00123728,0.00123728
74,686.613,1.60991,1.31791,0.01908,0.50725,0.53785,0.52946,0.24606,0.7662,0.86328,0.64967,0.97356,0.16585,0.28341,0.62258,0.47862,1,0.01931,0.03788,0.74641,1.96168,1.43141,0.0341,0.00123219,0.00123219,0.00123219
75,694.897,1.69542,1.33376,0.02061,0.581,0.56576,0.52735,0.29205,0.76667,0.8636,0.65046,0.97418,0.16768,0.28611,0.62585,0.47848,1,0.01905,0.03738,0.7493,1.73313,1.29541,0.02628,0.00122703,0.00122703,0.00122703
76,703.187,1.6198,1.28511,0.01989,0.57364,0.56219,0.56352,0.33533,0.76729,0.86399,0.6504,0.97448,0.16746,0.28581,0.62959,0.47868,1,0.01942,0.03811,0.75198,1.55714,1.27737,0.02076,0.00122182,0.00122182,0.00122182
77,712.371,1.65816,1.33055,0.02015,0.54692,0.5278,0.51998,0.32346,0.76793,0.8644,0.65001,0.97465,0.16647,0.28437,0.6331,0.4792,1,0.02041,0.04,0.75456,1.54441,1.21688,0.02138,0.00121656,0.00121656,0.00121656
78,720.931,1.68251,1.31362,0.02048,0.50516,0.54612,0.52598,0.29764,0.76836,0.86468,0.65125,0.97539,0.16939,0.28865,0.63625,0.4802,1,0.02228,0.0436,0.75752,1.71966,1.35369,0.02386,0.00121124,0.00121124,0.00121124
79,729.919,1.59717,1.28649,0.01941,0.49647,0.56443,0.52646,0.29125,0.76904,0.8651,0.65118,0.97566,0.16916,0.28833,0.63867,0.48117,1,0.02411,0.04709,0.75971,1.51753,1.29887,0.02072,0.00120586,0.00120586,0.00120586
80,738.075,1.63067,1.2881,0.01944,0.58526,0.55907,0.57253,0.34136,0.76974,0.86554,0.65047,0.97572,0.16742,0.28581,0.64109,0.48196,1,0.0256,0.04991,0.76025,1.48198,1.31702,0.02063,0.00120044,0.00120044,0.00120044
81,747.585,1.66249,1.27724,0.02011,0.5019,0.5856,0.5221,0.28964,0.77014,0.86582,0.65073,0.97609,0.16798,0.28663,0.643,0.48226,1,0.02616,0.05099,0.76188,1.6842,1.32223,0.02789,0.00119496,0.00119496,0.00119496
82,756.608,1.59786,1.25696,0.01869,0.53349,0.51147,0.5172,0.27511,0.77062,0.86614,0.65066,0.97634,0.16778,0.28635,0.64475,0.48317,1,0.02787,0.05424,0.76461,1.68662,1.37727,0.02957,0.00118943,0.00118943,0.00118943
83,764.848,1.56367,1.25209,0.01851,0.50336,0.59969,0.52851,0.31457,0.7714,0.86663,0.65091,0.97669,0.16831,0.28714,0.64698,0.48467,1,0.03069,0.05956,0.76727,1.48225,1.33284,0.02055,0.00118385,0.00118385,0.00118385
84,773.706,1.57377,1.25445,0.01781,0.51656,0.56169,0.51896,0.31712,0.77188,0.86695,0.65205,0.97732,0.171,0.29107,0.64916,0.48463,1,0.03061,0.05941,0.76949,1.61221,1.34351,0.0238,0.00117821,0.00117821,0.00117821
85,782.253,1.60784,1.2519,0.0201,0.76331,0.49577,0.55406,0.34648,0.77266,0.86743,0.65361,0.97614,0.17504,0.29686,0.65109,0.48533,0.99138,0.03221,0.0624,0.77125,1.4391,1.28034,0.01944,0.00117253,0.00117253,0.00117253
86,792.939,1.62408,1.23707,0.01945,0.59543,0.54309,0.55385,0.29929,0.77316,0.86775,0.65455,0.97485,0.17759,0.30045,0.65333,0.48543,0.99153,0.03239,0.06273,0.77401,1.60022,1.47761,0.02548,0.0011668,0.0011668,0.0011668
87,801.277,1.68436,1.24526,0.02034,0.60755,0.58248,0.57185,0.30966,0.77342,0.86794,0.65503,0.97529,0.17868,0.30203,0.65536,0.48683,0.99225,0.03503,0.06767,0.77492,1.67231,1.36839,0.02377,0.00116102,0.00116102,0.00116102
88,809.622,1.71893,1.35208,0.02092,0.49348,0.50246,0.51851,0.31203,0.77387,0.86821,0.65521,0.97561,0.17906,0.30259,0.65749,0.48691,0.99237,0.03517,0.06794,0.77517,1.52879,1.27293,0.02127,0.00115519,0.00115519,0.00115519
89,817.91,1.58018,1.25322,0.01964,0.47784,0.56072,0.5274,0.29238,0.77402,0.86831,0.65595,0.9761,0.1808,0.30508,0.65971,0.48741,0.99265,0.03612,0.0697,0.77741,1.75881,1.35023,0.03029,0.00114931,0.00114931,0.00114931
