epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,982.711,1.47988,1.07583,0.01705,0.67609,0.64254,0.65248,0.3718,0.80114,0.88589,0.71029,0.98639,0.31075,0.47261,0.7053,0.6187,0.97581,0.28998,0.4471,0.8684,1.57849,1.14608,0.02338,0.00104278,0.00104278,0.00104278
107,991.834,1.54559,1.09353,0.01776,0.70837,0.64956,0.66656,0.41668,0.80152,0.88612,0.71205,0.98669,0.31492,0.47746,0.70725,0.62061,0.97421,0.29417,0.45189,0.86896,1.34396,1.05233,0.01715,0.00103616,0.00103616,0.00103616
108,1000.91,1.54329,1.11033,0.01713,0.69609,0.66293,0.69854,0.41573,0.80181,0.8863,0.71343,0.98695,0.31818,0.48122,0.70943,0.62201,0.97397,0.29696,0.45514,0.86994,1.48164,0.97627,0.02002,0.00102951,0.00102951,0.00102951
109,1009.61,1.51795,1.05928,0.01658,0.7451,0.59709,0.66681,0.42083,0.80219,0.88654,0.71467,0.98718,0.3211,0.48458,0.71151,0.62362,0.97378,0.30013,0.45884,0.87087,1.32068,1.04898,0.01657,0.00102282,0.00102282,0.00102282
110,1018.45,1.44444,1.09828,0.01591,0.73115,0.63036,0.65216,0.41504,0.80249,0.88671,0.71577,0.98739,0.32369,0.48755,0.71348,0.62601,0.97438,0.30455,0.46405,0.87189,1.37853,1.00988,0.01719,0.0010161,0.0010161,0.0010161
111,1027.43,1.49275,1.09144,0.01615,0.70519,0.65293,0.67489,0.43448,0.80278,0.88688,0.71696,0.98761,0.32651,0.49077,0.71519,0.62789,0.97488,0.30802,0.46813,0.8726,1.32733,0.99242,0.01639,0.00100935,0.00100935,0.00100935
112,1038.57,1.45885,1.0462,0.01604,0.65883,0.63847,0.64652,0.43169,0.8032,0.88713,0.71824,0.98783,0.32955,0.49422,0.7168,0.62997,0.97477,0.31207,0.47279,0.87341,1.28984,1.01824,0.01627,0.00100257,0.00100257,0.00100257
113,1048.5,1.40335,1.05881,0.01488,0.60036,0.67833,0.6422,0.41088,0.80357,0.88736,0.7195,0.98805,0.33253,0.49759,0.71852,0.63224,0.97469,0.31648,0.47781,0.87436,1.38756,1.0695,0.01826,0.000995756,0.000995756,0.000995756
114,1057.13,1.42922,1.02816,0.01545,0.6695,0.68061,0.65647,0.43796,0.804,0.88762,0.72119,0.98753,0.33679,0.50228,0.72053,0.63424,0.97519,0.32018,0.48208,0.87584,1.29623,0.95121,0.01619,0.000988913,0.000988913,0.000988913
115,1067,1.39975,1.02641,0.01513,0.68358,0.68146,0.66948,0.4392,0.80432,0.88781,0.72229,0.98773,0.33939,0.5052,0.72254,0.63588,0.97503,0.3234,0.4857,0.877,1.32478,0.93388,0.01649,0.00098204,0.00098204,0.00098204
116,1077.31,1.40883,0.99058,0.01483,0.63147,0.64627,0.64881,0.40942,0.80464,0.88801,0.7225,0.98785,0.33986,0.50573,0.72415,0.63815,0.97497,0.32779,0.49063,0.87753,1.44865,1.04291,0.01861,0.000975138,0.000975138,0.000975138
117,1085.87,1.40474,1.0117,0.0152,0.73072,0.67339,0.68689,0.43926,0.80503,0.88825,0.72303,0.988,0.3411,0.50712,0.72589,0.64048,0.97493,0.33232,0.49567,0.878,1.3552,1.01567,0.01668,0.000968209,0.000968209,0.000968209
118,1095.64,1.41413,0.97167,0.01571,0.74407,0.70154,0.7085,0.4583,0.80531,0.88843,0.72463,0.98823,0.34489,0.51133,0.72762,0.64214,0.97535,0.33535,0.4991,0.87923,1.40957,0.96886,0.01928,0.000961253,0.000961253,0.000961253
119,1105.38,1.45784,1.01333,0.01589,0.81739,0.60316,0.69518,0.41133,0.80549,0.88854,0.72577,0.98841,0.34759,0.51432,0.72948,0.64397,0.9747,0.33914,0.50319,0.88014,1.51298,1.06932,0.02399,0.00095427,0.00095427,0.00095427
120,1114.51,1.37848,0.99343,0.01489,0.75212,0.64684,0.69387,0.42844,0.80576,0.88871,0.72616,0.98854,0.34848,0.51531,0.73127,0.6462,0.97413,0.34365,0.50807,0.881,1.43708,1.06307,0.01953,0.000947262,0.000947262,0.000947262
121,1123.22,1.38245,1.05011,0.01619,0.6529,0.68221,0.66426,0.4383,0.80617,0.88896,0.72706,0.9887,0.35061,0.51766,0.73279,0.64818,0.97355,0.3477,0.5124,0.88157,1.33587,1.09845,0.01784,0.00094023,0.00094023,0.00094023
122,1131.96,1.3495,0.98329,0.01497,0.73149,0.63648,0.68028,0.4175,0.80652,0.88918,0.72816,0.98887,0.3532,0.5205,0.73429,0.64962,0.97344,0.35051,0.51543,0.8826,1.35948,1.067,0.01856,0.000933173,0.000933173,0.000933173
123,1140.7,1.37226,1.0136,0.01527,0.65874,0.64542,0.65704,0.4156,0.80682,0.88936,0.72831,0.98897,0.35354,0.52087,0.7359,0.65144,0.97339,0.35405,0.51923,0.88334,1.43651,1.0314,0.019,0.000926093,0.000926093,0.000926093
124,1149.49,1.36967,1.01303,0.01539,0.62227,0.66892,0.65709,0.41032,0.80718,0.88958,0.72918,0.98912,0.35557,0.5231,0.7377,0.65292,0.9733,0.35695,0.52234,0.8843,1.41922,1.09575,0.0187,0.000918991,0.000918991,0.000918991
125,1158.1,1.3976,1.0166,0.01509,0.65959,0.65033,0.63797,0.37338,0.80727,0.88965,0.73013,0.98928,0.35782,0.52555,0.73955,0.65357,0.9731,0.35829,0.52374,0.88465,1.6055,1.13763,0.02168,0.000911867,0.000911867,0.000911867
126,1166.77,1.43069,1.03837,0.01539,0.68324,0.68448,0.67935,0.42701,0.80746,0.88977,0.73066,0.9894,0.35907,0.52691,0.74119,0.65431,0.97292,0.35979,0.52531,0.88531,1.43141,0.98806,0.01869,0.000904722,0.000904722,0.000904722
127,1175.46,1.42113,0.99504,0.01522,0.73008,0.62825,0.6904,0.43384,0.80775,0.88994,0.73059,0.98947,0.35886,0.5267,0.74249,0.65613,0.97289,0.36333,0.52907,0.8862,1.34338,0.95585,0.01718,0.000897557,0.000897557,0.000897557
128,1184.11,1.46383,1.00173,0.0164,0.77106,0.63913,0.69988,0.41241,0.80789,0.89003,0.73091,0.98958,0.35961,0.52752,0.74396,0.65773,0.97284,0.36644,0.53236,0.88714,1.53939,0.9748,0.02442,0.000890373,0.000890373,0.000890373
129,1192.8,1.41472,0.96612,0.01591,0.66415,0.62797,0.67447,0.40214,0.80803,0.89012,0.73114,0.98967,0.36011,0.52807,0.74526,0.65941,0.9728,0.36969,0.53578,0.88793,1.4998,1.02527,0.02018,0.00088317,0.00088317,0.00088317
130,1201.72,1.42635,0.98905,0.01554,0.74545,0.62732,0.68924,0.44558,0.80832,0.89029,0.73116,0.98975,0.36014,0.52811,0.74676,0.66134,0.97281,0.37344,0.5397,0.88869,1.37475,0.95266,0.01723,0.00087595,0.00087595,0.00087595
131,1210.87,1.38305,0.97089,0.01584,0.59847,0.66786,0.66772,0.45137,0.80879,0.89058,0.73166,0.98986,0.36132,0.5294,0.74865,0.66325,0.97281,0.37714,0.54355,0.88932,1.26931,1.03969,0.01629,0.000868712,0.000868712,0.000868712
132,1220.08,1.44021,0.98407,0.01574,0.67258,0.64823,0.67239,0.39637,0.80904,0.89073,0.73236,0.98998,0.36295,0.53116,0.75028,0.66504,0.9728,0.38059,0.54713,0.88984,1.38298,1.06907,0.01652,0.000861459,0.000861459,0.000861459
133,1228.87,1.44606,0.98406,0.01577,0.73866,0.64953,0.69758,0.43147,0.8093,0.89088,0.73275,0.99008,0.36386,0.53216,0.75202,0.6667,0.97235,0.384,0.55056,0.89028,1.386,0.96153,0.01692,0.00085419,0.00085419,0.00085419
134,1237.8,1.4148,0.99008,0.01537,0.75413,0.66701,0.70601,0.44322,0.80954,0.89103,0.73314,0.99018,0.36477,0.53314,0.75329,0.66843,0.97277,0.38717,0.55389,0.89085,1.3152,0.95164,0.01606,0.000846907,0.000846907,0.000846907
135,1247.02,1.35015,0.96392,0.01423,0.77586,0.64149,0.7081,0.44708,0.80984,0.89121,0.73343,0.99027,0.36543,0.53386,0.75438,0.67014,0.97318,0.3903,0.55715,0.89178,1.32031,0.90964,0.01765,0.00083961,0.00083961,0.00083961
136,1256.91,1.34394,0.93923,0.01529,0.88909,0.6076,0.71844,0.45941,0.81015,0.89141,0.73399,0.99037,0.36676,0.53528,0.75559,0.672,0.97318,0.39391,0.56082,0.89276,1.36065,0.91056,0.01653,0.0008323,0.0008323,0.0008323
137,1268.47,1.34781,0.95589,0.01489,0.68139,0.71814,0.71279,0.44154,0.81033,0.89152,0.73464,0.99048,0.36828,0.53692,0.75704,0.67347,0.97355,0.39659,0.5636,0.8938,1.49438,0.87921,0.01836,0.000824978,0.000824978,0.000824978
138,1277.25,1.41594,0.91058,0.01531,0.81855,0.62381,0.71259,0.43061,0.81044,0.8916,0.73473,0.99055,0.36847,0.53713,0.75864,0.67529,0.97355,0.4001,0.56713,0.89461,1.49454,0.90767,0.01862,0.000817644,0.000817644,0.000817644
139,1286.15,1.35224,0.92654,0.01441,0.81703,0.65324,0.70866,0.46134,0.81071,0.89176,0.73509,0.99064,0.3693,0.53803,0.76019,0.67708,0.97355,0.40356,0.5706,0.89543,1.31236,0.90201,0.01593,0.0008103,0.0008103,0.0008103
140,1295.7,1.39901,0.94629,0.0145,0.72146,0.70304,0.70755,0.46795,0.811,0.89193,0.73617,0.99077,0.37186,0.54076,0.7616,0.67866,0.97353,0.40663,0.57366,0.89618,1.28209,0.88236,0.01565,0.000802946,0.000802946,0.000802946
141,1305.97,1.36601,0.92519,0.01412,0.77916,0.66973,0.71887,0.44815,0.81123,0.89207,0.73678,0.99087,0.37331,0.5423,0.76302,0.68013,0.9735,0.40949,0.57649,0.89697,1.31036,0.90901,0.01615,0.000795584,0.000795584,0.000795584
142,1316.21,1.35247,0.89929,0.01531,0.83352,0.67959,0.74795,0.45538,0.81143,0.8922,0.7373,0.99097,0.37452,0.5436,0.76462,0.68185,0.97388,0.41264,0.57967,0.89772,1.39255,0.87804,0.0186,0.000788213,0.000788213,0.000788213
143,1325.43,1.36624,0.94162,0.01506,0.75792,0.65389,0.69598,0.45643,0.8117,0.89237,0.73807,0.99107,0.37635,0.54554,0.76621,0.68346,0.97387,0.41575,0.58273,0.89842,1.32218,0.86668,0.018,0.000780835,0.000780835,0.000780835
144,1333.97,1.33371,0.91594,0.01416,0.73506,0.65347,0.69506,0.39464,0.81179,0.89243,0.73857,0.99116,0.37753,0.54678,0.76784,0.68521,0.97388,0.41915,0.58606,0.89906,1.53836,1.03521,0.0208,0.00077345,0.00077345,0.00077345
145,1342.4,1.36194,0.92847,0.01469,0.70459,0.70718,0.70315,0.46621,0.81208,0.89261,0.73924,0.99126,0.3791,0.54845,0.76928,0.68686,0.97387,0.42233,0.58917,0.89992,1.25725,0.95457,0.01546,0.00076606,0.00076606,0.00076606
146,1350.97,1.34392,0.92592,0.01434,0.71257,0.67996,0.71576,0.43539,0.81225,0.89272,0.73973,0.99134,0.38024,0.54965,0.77072,0.68805,0.97418,0.42449,0.59132,0.9008,1.37936,0.9884,0.01996,0.000758665,0.000758665,0.000758665
147,1359.59,1.32152,0.9116,0.0144,0.73509,0.66259,0.71349,0.4271,0.81246,0.89285,0.74003,0.99142,0.38095,0.55041,0.77203,0.6888,0.97407,0.42598,0.59274,0.90159,1.40123,0.9926,0.02121,0.000751266,0.000751266,0.000751266
148,1368.58,1.38882,0.93921,0.01473,0.77889,0.65252,0.70243,0.42126,0.81265,0.89297,0.74059,0.9915,0.38227,0.5518,0.77329,0.68996,0.97402,0.42825,0.59493,0.90219,1.39919,0.95998,0.01766,0.000743864,0.000743864,0.000743864
149,1377.45,1.31941,0.8895,0.01429,0.67855,0.67954,0.69935,0.45204,0.81288,0.89312,0.74131,0.9916,0.38397,0.55358,0.77462,0.69153,0.97402,0.43129,0.59785,0.90267,1.37677,0.95698,0.01745,0.000736459,0.000736459,0.000736459
150,1385.96,1.26889,0.90384,0.01344,0.78969,0.65666,0.7113,0.47253,0.81322,0.89333,0.74143,0.99166,0.38424,0.55387,0.77578,0.69274,0.97398,0.43365,0.60011,0.90311,1.24415,0.90629,0.01523,0.000729052,0.000729052,0.000729052
151,1395.39,1.31454,0.90327,0.01419,0.67036,0.67483,0.68425,0.46994,0.81354,0.89353,0.74139,0.99171,0.38411,0.55374,0.77672,0.69369,0.97424,0.43535,0.60179,0.90372,1.23483,0.93221,0.01464,0.000721645,0.000721645,0.000721645
152,1404.05,1.32598,0.89525,0.01445,0.72125,0.69949,0.69773,0.45298,0.81374,0.89365,0.74176,0.99178,0.38497,0.55465,0.7777,0.69554,0.97427,0.43891,0.60518,0.90417,1.32112,0.94583,0.01736,0.000714238,0.000714238,0.000714238
153,1412.76,1.26365,0.84178,0.0132,0.66976,0.69131,0.70125,0.46791,0.81402,0.89382,0.74253,0.99187,0.38681,0.55657,0.77871,0.69711,0.97427,0.44195,0.60807,0.90462,1.26925,0.90057,0.01553,0.000706831,0.000706831,0.000706831
154,1421.3,1.27959,0.86424,0.01348,0.79957,0.59174,0.6938,0.44767,0.81422,0.89395,0.74297,0.99195,0.38784,0.55765,0.77992,0.69785,0.97418,0.44341,0.60943,0.90514,1.36783,0.92167,0.01678,0.000699426,0.000699426,0.000699426
155,1429.92,1.2954,0.85504,0.01395,0.83407,0.64858,0.6801,0.44946,0.81448,0.89411,0.74292,0.992,0.38768,0.55749,0.78113,0.69922,0.97417,0.44608,0.61195,0.90553,1.27748,0.98527,0.01546,0.000692024,0.000692024,0.000692024
156,1438.81,1.29613,0.88225,0.01463,0.70704,0.65528,0.6819,0.403,0.8145,0.89412,0.7427,0.99204,0.38714,0.55694,0.78234,0.70042,0.97414,0.44841,0.61413,0.90613,1.53678,0.99829,0.02305,0.000684625,0.000684625,0.000684625
157,1447.59,1.30968,0.89814,0.01391,0.67699,0.66007,0.66266,0.44371,0.8148,0.89431,0.74297,0.9921,0.38776,0.55759,0.78366,0.70185,0.97413,0.45117,0.61671,0.90672,1.29085,0.9815,0.01648,0.00067723,0.00067723,0.00067723
158,1456.71,1.24906,0.86852,0.01322,0.73344,0.63877,0.66588,0.42127,0.81497,0.89442,0.74363,0.99218,0.38934,0.55923,0.78478,0.70333,0.97414,0.45404,0.61939,0.90723,1.39787,1.03716,0.01706,0.00066984,0.00066984,0.00066984
159,1465.31,1.31003,0.88312,0.01375,0.66363,0.65378,0.6369,0.43681,0.81527,0.8946,0.74461,0.99227,0.39165,0.56163,0.78575,0.7048,0.97414,0.45687,0.62202,0.90762,1.27693,1.04318,0.0153,0.000662455,0.000662455,0.000662455
160,1473.92,1.31525,0.91545,0.01381,0.60106,0.70358,0.64517,0.43011,0.81545,0.89472,0.74525,0.99235,0.39318,0.56321,0.78675,0.70601,0.97412,0.45923,0.62419,0.90796,1.32754,0.99675,0.01682,0.000655077,0.000655077,0.000655077
161,1482.58,1.26063,0.86705,0.01343,0.65072,0.66064,0.66335,0.42214,0.81563,0.89483,0.74534,0.9924,0.39337,0.56342,0.78778,0.70729,0.9741,0.4617,0.62647,0.90832,1.33483,1.06511,0.0171,0.000647706,0.000647706,0.000647706
162,1491.34,1.2906,0.90073,0.01418,0.73695,0.65515,0.68814,0.44164,0.81581,0.89494,0.7459,0.99247,0.39469,0.56478,0.78888,0.70855,0.97409,0.46414,0.62871,0.90884,1.34679,1.0044,0.01672,0.000640344,0.000640344,0.000640344
163,1500.01,1.29732,0.87974,0.01357,0.69138,0.63345,0.66971,0.43774,0.81601,0.89506,0.74676,0.99256,0.39673,0.56687,0.78997,0.70995,0.97409,0.46684,0.63118,0.90928,1.29123,0.9978,0.01542,0.00063299,0.00063299,0.00063299
164,1508.75,1.30945,0.86148,0.01406,0.74443,0.64396,0.6944,0.46057,0.81622,0.89519,0.7473,0.99263,0.398,0.56819,0.79125,0.71141,0.9741,0.46966,0.63375,0.90968,1.28197,0.97138,0.01523,0.000625646,0.000625646,0.000625646
165,1517.69,1.25224,0.86834,0.01328,0.64358,0.71103,0.7132,0.44732,0.81634,0.89526,0.74737,0.99267,0.39816,0.56836,0.79275,0.71254,0.97408,0.47186,0.63575,0.90999,1.37733,0.92418,0.01717,0.000618312,0.000618312,0.000618312
166,1527.42,1.31274,0.85559,0.01402,0.83755,0.63072,0.72168,0.46438,0.81654,0.89539,0.74714,0.99271,0.39759,0.56778,0.79421,0.71374,0.97407,0.47418,0.63785,0.91022,1.31217,0.89791,0.01652,0.00061099,0.00061099,0.00061099
167,1537.32,1.28852,0.85997,0.01361,0.77024,0.61764,0.69223,0.44,0.81671,0.89549,0.74744,0.99276,0.39829,0.56851,0.79538,0.7147,0.97404,0.47605,0.63953,0.9108,1.32213,0.99682,0.01559,0.00060368,0.00060368,0.00060368
168,1545.95,1.31206,0.88628,0.01402,0.6418,0.67959,0.68291,0.44802,0.81695,0.89564,0.74774,0.99282,0.39899,0.56922,0.79646,0.71557,0.974,0.47775,0.64106,0.91138,1.28367,0.95688,0.01683,0.000596383,0.000596383,0.000596383
169,1554.67,1.29667,0.84227,0.01402,0.64907,0.71216,0.70551,0.4529,0.81714,0.89575,0.74811,0.99288,0.39986,0.57011,0.79725,0.71658,0.97397,0.47971,0.64282,0.91195,1.27578,0.93631,0.01569,0.0005891,0.0005891,0.0005891
170,1563.62,1.23057,0.81232,0.01332,0.64262,0.68438,0.68598,0.4346,0.81728,0.89584,0.74795,0.99291,0.39947,0.56972,0.79802,0.7175,0.97394,0.48151,0.64442,0.91249,1.3433,0.96893,0.0171,0.000581831,0.000581831,0.000581831
